Stock,Date,Price,Open,High,Low,Vol.,Change %,Daily Price Change,Daily % Change,High–Low Range,High–Low % Range,Previous Close,Daily Return %,Volume % Change,Month / Year,Day Type
Axis Bank,21-11-2023,991.8,989.95,997.5,986.65,7060000,0.31%,1.85,0.001868781,10.85,0.010996807,998.10,-0.00631199,0.16,Nov-2023,Down Day
Axis Bank,20-11-2023,988.7,981,994.75,980.35,8220000,-0.57%,7.7,0.007849134,14.40,0.014688632,991.80,-0.00312563,0.16,Nov-2023,Down Day
Axis Bank,17-11-2023,994.35,"1,014.90","1,020.00",991.85,13270000,-3.12%,-20.55,-0.0202483,28.15,0.028381308,988.70,0.00571457,0.61,Nov-2023,Up Day
Axis Bank,16-11-2023,"1,026.35","1,042.80","1,044.00","1,022.15",6910000,-1.44%,-16.45,-0.015774837,21.85,0.02137651,994.35,0.03218183,-0.48,Nov-2023,Up Day
Axis Bank,15-11-2023,"1,041.35","1,045.00","1,045.00","1,031.55",7240000,1.56%,-3.65,-0.003492823,13.45,0.013038631,1026.35,0.01461490,0.05,Nov-2023,Up Day
Axis Bank,13-11-2023,"1,025.35","1,030.05","1,031.85","1,023.50",5990000,-0.45%,-4.7,-0.004562885,8.35,0.00815828,1041.35,-0.01536467,-0.17,Nov-2023,Down Day
Axis Bank,12-11-2023,"1,029.95","1,033.90","1,033.90","1,026.60",461670,0.07%,-3.95,-0.003820486,7.30,0.007110851,1025.35,0.00448627,-0.92,Nov-2023,Up Day
Axis Bank,10-11-2023,"1,029.20","1,017.90","1,031.00","1,016.65",3290000,0.71%,11.3,0.011101287,14.35,0.014114985,1029.95,-0.00072819,6.13,Nov-2023,Down Day
Axis Bank,09-11-2023,"1,021.90","1,024.75","1,028.85","1,016.65",4410000,0.02%,-2.85,-0.002781166,12.20,0.012000197,1029.20,-0.00709289,0.34,Nov-2023,Down Day
Axis Bank,08-11-2023,"1,021.70","1,024.00","1,026.95","1,015.60",7640000,0.08%,-2.3,-0.002246094,11.35,0.01117566,1021.90,-0.00019571,0.73,Nov-2023,Down Day
Axis Bank,07-11-2023,"1,020.90","1,008.00","1,022.20","1,005.25",6560000,1.14%,12.9,0.012797619,16.95,0.016861477,1021.70,-0.00078301,-0.14,Nov-2023,Down Day
Axis Bank,06-11-2023,"1,009.40",995,"1,016.20",993.1,6550000,2.08%,14.4,0.014472362,23.10,0.023260497,1020.90,-0.01126457,0.00,Nov-2023,Down Day
Axis Bank,03-11-2023,988.85,986,991.4,981.5,4270000,0.60%,2.85,0.002890467,9.90,0.010086602,1009.40,-0.02035863,-0.35,Nov-2023,Down Day
Axis Bank,02-11-2023,982.95,978,988.35,974,5190000,1.15%,4.95,0.00506135,14.35,0.01473306,988.85,-0.00596653,0.22,Nov-2023,Down Day
Axis Bank,01-11-2023,971.8,977.85,979.3,968,5700000,-1.02%,-6.05,-0.006187043,11.30,0.011673554,982.95,-0.01134341,0.10,Nov-2023,Down Day
Axis Bank,31-10-2023,981.85,998,998,978,7820000,-0.74%,-16.15,-0.016182365,20.00,0.020449898,971.80,0.01034163,0.37,Oct-2023,Up Day
Axis Bank,30-10-2023,989.2,"1,002.75","1,002.75",979.2,5270000,-1.35%,-13.55,-0.01351284,23.55,0.024050245,981.85,0.00748587,-0.33,Oct-2023,Up Day
Axis Bank,27-10-2023,"1,002.75",980,"1,004.75",973.3,13440000,3.16%,22.75,0.023214286,31.45,0.03231275,989.20,0.01369794,1.55,Oct-2023,Up Day
Axis Bank,26-10-2023,972.05,956,975,952.75,17540000,1.74%,16.05,0.016788703,22.25,0.023353451,1002.75,-0.03061581,0.31,Oct-2023,Down Day
Axis Bank,25-10-2023,955.45,960,974,951.4,6960000,-0.92%,-4.55,-0.004739583,22.60,0.023754467,972.05,-0.01707731,-0.60,Oct-2023,Down Day
Axis Bank,23-10-2023,964.3,980,984.9,961.1,5900000,-1.64%,-15.7,-0.016020408,23.80,0.024763292,955.45,0.00926265,-0.15,Oct-2023,Up Day
Axis Bank,20-10-2023,980.35,989,992.9,977.75,5660000,-1.11%,-8.65,-0.008746208,15.15,0.015494758,964.30,0.01664420,-0.04,Oct-2023,Up Day
Axis Bank,19-10-2023,991.4,979.7,999,979.7,4840000,-0.15%,11.7,0.011942431,19.30,0.019699908,980.35,0.01127148,-0.14,Oct-2023,Up Day
Axis Bank,18-10-2023,992.85,"1,010.00","1,014.10",989.35,7820000,-1.51%,-17.15,-0.016980198,24.75,0.025016425,991.40,0.00146258,0.62,Oct-2023,Up Day
Axis Bank,17-10-2023,"1,008.05","1,008.85","1,014.70","1,003.10",6110000,0.32%,-0.8,-0.000792982,11.60,0.011564151,992.85,0.01530946,-0.22,Oct-2023,Up Day
Axis Bank,16-10-2023,"1,004.80",990,"1,009.45",990,4650000,1.08%,14.8,0.014949495,19.45,0.019646465,1008.05,-0.00322405,-0.24,Oct-2023,Down Day
Axis Bank,13-10-2023,994.05,"1,009.00","1,011.45",992.25,12170000,-2.40%,-14.95,-0.01481665,19.20,0.019349962,1004.80,-0.01069865,1.62,Oct-2023,Down Day
Axis Bank,12-10-2023,"1,018.45","1,022.00","1,031.00","1,014.95",4920000,-0.06%,-3.55,-0.003473581,16.05,0.015813587,994.05,0.02454605,-0.60,Oct-2023,Up Day
Axis Bank,11-10-2023,"1,019.10","1,019.00","1,025.65","1,012.00",7400000,0.68%,0.1,9.81354E-05,13.65,0.013488142,1018.45,0.00063822,0.50,Oct-2023,Up Day
Axis Bank,10-10-2023,"1,012.25",999.9,"1,014.95",996.5,5730000,1.61%,12.35,0.012351235,18.45,0.018514802,1019.10,-0.00672162,-0.23,Oct-2023,Down Day
Axis Bank,09-10-2023,996.25,994.8,999.7,988.25,6820000,-0.47%,1.45,0.001457579,11.45,0.011586137,1012.25,-0.01580637,0.19,Oct-2023,Down Day
Axis Bank,06-10-2023,"1,000.95","1,005.00","1,008.00",999.4,5290000,-0.23%,-4.05,-0.004029851,8.60,0.008605163,996.25,0.00471769,-0.22,Oct-2023,Up Day
Axis Bank,05-10-2023,"1,003.25","1,000.00","1,009.20",988.9,7950000,0.77%,3.25,0.00325,20.30,0.020527859,1000.95,0.00229782,0.50,Oct-2023,Up Day
Axis Bank,04-10-2023,995.55,"1,035.35","1,037.00",988.85,22580000,-4.37%,-39.8,-0.038441107,48.15,0.048692926,1003.25,-0.00767506,1.84,Oct-2023,Down Day
Axis Bank,03-10-2023,"1,041.05","1,035.00","1,044.70","1,032.60",11590000,0.42%,6.05,0.005845411,12.10,0.011717993,995.55,0.04570338,-0.49,Oct-2023,Up Day
Axis Bank,29-09-2023,"1,036.70","1,030.90","1,041.00","1,024.50",9530000,0.56%,5.8,0.005626152,16.50,0.016105417,1041.05,-0.00417847,-0.18,Sep-2023,Down Day
Axis Bank,28-09-2023,"1,030.90","1,027.00","1,037.95","1,025.20",15820000,0.56%,3.9,0.003797468,12.75,0.012436598,1036.70,-0.00559468,0.66,Sep-2023,Down Day
Axis Bank,27-09-2023,"1,025.20","1,009.95","1,027.95","1,004.00",5160000,1.09%,15.25,0.015099757,23.95,0.023854582,1030.90,-0.00552915,-0.67,Sep-2023,Down Day
Axis Bank,26-09-2023,"1,014.15","1,019.00","1,020.70","1,011.00",6390000,-0.47%,-4.85,-0.004759568,9.70,0.009594461,1025.20,-0.01077838,0.24,Sep-2023,Down Day
Axis Bank,25-09-2023,"1,018.95","1,015.20","1,026.00","1,005.15",7120000,0.07%,3.75,0.003693853,20.85,0.020743173,1014.15,0.00473303,0.11,Sep-2023,Up Day
Axis Bank,22-09-2023,"1,018.25","1,010.00","1,027.25","1,008.00",7110000,0.37%,8.25,0.008168317,19.25,0.019097222,1018.95,-0.00068698,0.00,Sep-2023,Down Day
Axis Bank,21-09-2023,"1,014.45","1,026.60","1,033.60","1,012.10",8160000,-1.25%,-12.15,-0.011835184,21.50,0.02124296,1018.25,-0.00373189,0.15,Sep-2023,Down Day
Axis Bank,20-09-2023,"1,027.30","1,012.30","1,047.50","1,012.30",13620000,0.25%,15,0.014817742,35.20,0.034772301,1014.45,0.01266696,0.67,Sep-2023,Up Day
Axis Bank,18-09-2023,"1,024.75","1,021.55","1,029.90","1,019.00",6400000,-0.23%,3.2,0.003132495,10.90,0.010696762,1027.30,-0.00248223,-0.53,Sep-2023,Down Day
Axis Bank,15-09-2023,"1,027.15","1,021.00","1,031.75","1,014.55",8990000,0.61%,6.15,0.006023506,17.20,0.016953329,1024.75,0.00234203,0.40,Sep-2023,Up Day
Axis Bank,14-09-2023,"1,020.90","1,014.45","1,022.40","1,009.05",7860000,0.64%,6.45,0.006358125,13.35,0.013230266,1027.15,-0.00608480,-0.13,Sep-2023,Down Day
Axis Bank,13-09-2023,"1,014.45","1,002.95","1,017.00",993.7,12250000,1.35%,11.5,0.011466175,23.30,0.023447721,1020.90,-0.00631795,0.56,Sep-2023,Down Day
Axis Bank,12-09-2023,"1,000.90","1,010.00","1,010.00",998.05,8960000,0.05%,-9.1,-0.009009901,11.95,0.011973348,1014.45,-0.01335699,-0.27,Sep-2023,Down Day
Axis Bank,11-09-2023,"1,000.40",981.8,"1,004.00",979,7130000,2.05%,18.6,0.018944795,25.00,0.025536261,1000.90,-0.00049955,-0.20,Sep-2023,Down Day
Axis Bank,08-09-2023,980.3,978.2,987.3,972.5,6440000,0.21%,2.1,0.0021468,14.80,0.015218509,1000.40,-0.02009196,-0.10,Sep-2023,Down Day
Axis Bank,07-09-2023,978.2,965.05,979.8,963.1,8690000,1.36%,13.15,0.013626237,16.70,0.01733984,980.30,-0.00214220,0.35,Sep-2023,Down Day
Axis Bank,06-09-2023,965.05,981.45,983.15,961.8,16350000,-1.67%,-16.4,-0.01670997,21.35,0.022197962,978.20,-0.01344306,0.88,Sep-2023,Down Day
Axis Bank,05-09-2023,981.45,985.45,986.2,977.9,10550000,-0.08%,-4,-0.004059059,8.30,0.008487575,965.05,0.01699394,-0.35,Sep-2023,Up Day
Axis Bank,04-09-2023,982.25,993.75,994.55,980,6730000,-0.90%,-11.5,-0.011572327,14.55,0.014846939,981.45,0.00081512,-0.36,Sep-2023,Up Day
Axis Bank,01-09-2023,991.15,974.25,993,969,10950000,1.81%,16.9,0.017346677,24.00,0.024767802,982.25,0.00906083,0.63,Sep-2023,Up Day
Axis Bank,31-08-2023,973.5,981.8,994.7,968.6,21560000,-1.00%,-8.3,-0.00845386,26.10,0.026946108,991.15,-0.01780760,0.97,Aug-2023,Down Day
Axis Bank,30-08-2023,983.35,983,998,980,9020000,0.27%,0.35,0.000356053,18.00,0.018367347,973.50,0.01011813,-0.58,Aug-2023,Up Day
Axis Bank,29-08-2023,980.7,990.2,991,977.5,8110000,-0.96%,-9.5,-0.009594021,13.50,0.013810742,983.35,-0.00269487,-0.10,Aug-2023,Down Day
Axis Bank,28-08-2023,990.2,980.1,992.5,980.1,8450000,0.72%,10.1,0.010305071,12.40,0.01265177,980.70,0.00968696,0.04,Aug-2023,Up Day
Axis Bank,25-08-2023,983.1,974,988.2,970.8,6230000,0.18%,9.1,0.009342916,17.40,0.017923362,990.20,-0.00717027,-0.26,Aug-2023,Down Day
Axis Bank,24-08-2023,981.35,984.8,994.25,979.1,11900000,0.21%,-3.45,-0.003503249,15.15,0.015473394,983.10,-0.00178008,0.91,Aug-2023,Down Day
Axis Bank,23-08-2023,979.25,962,980.45,958.4,12680000,2.32%,17.25,0.017931393,22.05,0.023007095,981.35,-0.00213991,0.07,Aug-2023,Down Day
Axis Bank,22-08-2023,957.05,953.85,959.1,948.65,10860000,0.47%,3.2,0.003354825,10.45,0.011015654,979.25,-0.02267041,-0.14,Aug-2023,Down Day
Axis Bank,21-08-2023,952.6,944.2,954.25,943.95,6820000,1.01%,8.4,0.00889642,10.30,0.010911595,957.05,-0.00464970,-0.37,Aug-2023,Down Day
Axis Bank,18-08-2023,943.05,934.85,945.95,931.05,6650000,0.69%,8.2,0.008771461,14.90,0.016003437,952.60,-0.01002519,-0.02,Aug-2023,Down Day
Axis Bank,17-08-2023,936.55,935.95,943,931.65,9340000,0.38%,0.6,0.00064106,11.35,0.012182687,943.05,-0.00689253,0.40,Aug-2023,Down Day
Axis Bank,16-08-2023,933.05,935.95,940,931.3,7390000,-0.73%,-2.9,-0.003098456,8.70,0.00934178,936.55,-0.00373712,-0.21,Aug-2023,Down Day
Axis Bank,14-08-2023,939.95,935,943.3,928.9,7170000,0.29%,4.95,0.005294118,14.40,0.015502207,933.05,0.00739510,-0.03,Aug-2023,Up Day
Axis Bank,11-08-2023,937.2,937.5,945.7,933,9560000,-0.27%,-0.3,-0.00032,12.70,0.013612004,939.95,-0.00292569,0.33,Aug-2023,Down Day
Axis Bank,10-08-2023,939.75,948,951.95,937.3,13590000,-1.08%,-8.25,-0.008702532,14.65,0.015630001,937.20,0.00272087,0.42,Aug-2023,Up Day
Axis Bank,09-08-2023,950,952,953.3,944.3,7700000,-0.30%,-2,-0.00210084,9.00,0.009530869,939.75,0.01090716,-0.43,Aug-2023,Up Day
Axis Bank,08-08-2023,952.9,950,959.9,944.05,11510000,0.58%,2.9,0.003052632,15.85,0.016789365,950.00,0.00305263,0.49,Aug-2023,Up Day
Axis Bank,07-08-2023,947.4,952.25,955,944.55,10920000,-0.51%,-4.85,-0.0050932,10.45,0.011063469,952.90,-0.00577185,-0.05,Aug-2023,Down Day
Axis Bank,04-08-2023,952.25,947,954.85,934.65,12380000,1.79%,5.25,0.005543823,20.20,0.021612368,947.40,0.00511927,0.13,Aug-2023,Up Day
Axis Bank,03-08-2023,935.55,944.1,946.6,927.15,17080000,-1.03%,-8.55,-0.009056244,19.45,0.020978267,952.25,-0.01753741,0.38,Aug-2023,Down Day
Axis Bank,02-08-2023,945.25,951.5,958.9,936.6,9320000,-1.53%,-6.25,-0.006568576,22.30,0.023809524,935.55,0.01036823,-0.45,Aug-2023,Up Day
Axis Bank,01-08-2023,959.9,956,964,952,8410000,0.63%,3.9,0.004079498,12.00,0.012605042,945.25,0.01549855,-0.10,Aug-2023,Up Day
Axis Bank,31-07-2023,953.9,954.7,958.6,948.3,6600000,0.42%,-0.8,-0.00083796,10.30,0.010861542,959.90,-0.00625065,-0.22,Jul-2023,Down Day
Axis Bank,28-07-2023,949.95,959.9,969.75,942.2,8500000,-1.04%,-9.95,-0.010365663,27.55,0.029240076,953.90,-0.00414090,0.29,Jul-2023,Down Day
Axis Bank,27-07-2023,959.9,989.35,990,955.75,17860000,-1.73%,-29.45,-0.029767019,34.25,0.035835731,949.95,0.01047424,1.10,Jul-2023,Up Day
Axis Bank,26-07-2023,976.8,966.85,980,963.3,8300000,1.49%,9.95,0.010291152,16.70,0.01733624,959.90,0.01760600,-0.54,Jul-2023,Up Day
Axis Bank,25-07-2023,962.5,977.65,977.65,953.8,13450000,-0.93%,-15.15,-0.015496343,23.85,0.025005242,976.80,-0.01463964,0.62,Jul-2023,Down Day
Axis Bank,24-07-2023,971.5,973.45,984.95,968.8,9170000,0.02%,-1.95,-0.002003185,16.15,0.016670107,962.50,0.00935065,-0.32,Jul-2023,Up Day
Axis Bank,21-07-2023,971.3,971.6,985,968,6230000,-0.67%,-0.3,-0.000308769,17.00,0.017561983,971.50,-0.00020587,-0.32,Jul-2023,Down Day
Axis Bank,20-07-2023,977.9,963.9,979.9,957.6,15330000,1.41%,14,0.014524328,22.30,0.023287385,971.30,0.00679502,1.46,Jul-2023,Up Day
Axis Bank,19-07-2023,964.3,964,969.9,956.5,7570000,0.07%,0.3,0.000311203,13.40,0.014009409,977.90,-0.01390735,-0.51,Jul-2023,Down Day
Axis Bank,18-07-2023,963.65,964,979.95,951.3,14460000,-0.12%,-0.35,-0.000363071,28.65,0.030116682,964.30,-0.00067406,0.91,Jul-2023,Down Day
Axis Bank,17-07-2023,964.85,960,968.9,950.45,8470000,0.82%,4.85,0.005052083,18.45,0.019411858,963.65,0.00124527,-0.41,Jul-2023,Up Day
Axis Bank,14-07-2023,957.05,964.45,967,947.75,5380000,-0.32%,-7.4,-0.007672767,19.25,0.020311264,964.85,-0.00808416,-0.36,Jul-2023,Down Day
Axis Bank,13-07-2023,960.15,956.3,966,952.15,13080000,1.07%,3.85,0.004025933,13.85,0.014546027,957.05,0.00323912,1.43,Jul-2023,Up Day
Axis Bank,12-07-2023,950,956.7,957.55,947,10140000,-0.34%,-6.7,-0.00700324,10.55,0.011140444,960.15,-0.01057126,-0.22,Jul-2023,Down Day
Axis Bank,11-07-2023,953.2,967.9,971.75,950.6,10620000,-1.13%,-14.7,-0.015187519,21.15,0.022249106,950.00,0.00336842,0.05,Jul-2023,Up Day
Axis Bank,10-07-2023,964.05,976.7,986,960.4,7140000,-1.30%,-12.65,-0.012951776,25.60,0.02665556,953.20,0.01138271,-0.33,Jul-2023,Up Day
Axis Bank,07-07-2023,976.7,976.25,989.45,971.8,6240000,-0.43%,0.45,0.000460948,17.65,0.018162173,964.05,0.01312173,-0.13,Jul-2023,Up Day
Axis Bank,06-07-2023,980.95,961,986.1,961,10220000,1.50%,19.95,0.020759625,25.10,0.026118626,976.70,0.00435139,0.64,Jul-2023,Up Day
Axis Bank,05-07-2023,966.5,969,975.5,962.1,8200000,-0.43%,-2.5,-0.002579979,13.40,0.013927866,980.95,-0.01473062,-0.20,Jul-2023,Down Day
Axis Bank,04-07-2023,970.7,982.1,984.85,969,7400000,-1.16%,-11.4,-0.011607779,15.85,0.016357069,966.50,0.00434558,-0.10,Jul-2023,Up Day
Axis Bank,03-07-2023,982.1,990,990,978,5560000,-0.54%,-7.9,-0.007979798,12.00,0.012269939,970.70,0.01174410,-0.25,Jul-2023,Up Day
Axis Bank,30-06-2023,987.45,977.1,989.85,976,7100000,0.95%,10.35,0.01059257,13.85,0.014190574,982.10,0.00544751,0.28,Jun-2023,Up Day
Axis Bank,28-06-2023,978.2,979,984,967,10010000,0.51%,-0.8,-0.00081716,17.00,0.017580145,987.45,-0.00936756,0.41,Jun-2023,Down Day
Axis Bank,27-06-2023,973.25,967,976,960.8,6920000,1.32%,6.25,0.006463289,15.20,0.01582015,978.20,-0.00506031,-0.31,Jun-2023,Down Day
Axis Bank,26-06-2023,960.55,959.5,963.5,953.1,5800000,0.22%,1.05,0.00109432,10.40,0.010911762,973.25,-0.01304906,-0.16,Jun-2023,Down Day
Axis Bank,23-06-2023,958.4,960,965.5,954.55,6190000,-0.85%,-1.6,-0.001666667,10.95,0.011471374,960.55,-0.00223830,0.07,Jun-2023,Down Day
Axis Bank,22-06-2023,966.6,962.2,973.45,958.7,10140000,0.06%,4.4,0.004572854,14.75,0.015385418,958.40,0.00855593,0.64,Jun-2023,Up Day
Axis Bank,21-06-2023,966,978.3,978.3,963.15,7810000,-0.91%,-12.3,-0.01257283,15.15,0.015729637,966.60,-0.00062073,-0.23,Jun-2023,Down Day
Axis Bank,20-06-2023,974.85,965.95,977,958.55,7600000,0.95%,8.9,0.009213727,18.45,0.019247822,966.00,0.00916149,-0.03,Jun-2023,Up Day
Axis Bank,19-06-2023,965.65,983.85,986,961,11030000,-1.62%,-18.2,-0.018498755,25.00,0.026014568,974.85,-0.00943735,0.45,Jun-2023,Down Day
Axis Bank,16-06-2023,981.55,982.8,985.45,977.2,8860000,0.45%,-1.25,-0.001271876,8.25,0.008442489,965.65,0.01646559,-0.20,Jun-2023,Up Day
Axis Bank,15-06-2023,977.15,988.35,989,972.2,15980000,-0.06%,-11.2,-0.011332018,16.80,0.017280395,981.55,-0.00448271,0.80,Jun-2023,Down Day
Axis Bank,14-06-2023,977.7,986,988.2,976,8640000,-0.83%,-8.3,-0.00841785,12.20,0.0125,977.15,0.00056286,-0.46,Jun-2023,Up Day
Axis Bank,13-06-2023,985.85,974.3,989.7,974.3,15230000,1.20%,11.55,0.011854665,15.40,0.01580622,977.70,0.00833589,0.76,Jun-2023,Up Day
Axis Bank,12-06-2023,974.2,973,977.9,968.6,7470000,-0.06%,1.2,0.001233299,9.30,0.009601487,985.85,-0.01181721,-0.51,Jun-2023,Down Day
Axis Bank,09-06-2023,974.75,967,981.7,963.3,12950000,1.31%,7.75,0.008014478,18.40,0.019101007,974.20,0.00056457,0.73,Jun-2023,Up Day
Axis Bank,08-06-2023,962.1,973.05,974.85,959.9,10210000,-1.50%,-10.95,-0.011253276,14.95,0.015574539,974.75,-0.01297769,-0.21,Jun-2023,Down Day
Axis Bank,07-06-2023,976.75,972.95,981.25,968.1,15800000,0.88%,3.8,0.003905648,13.15,0.013583308,962.10,0.01522711,0.55,Jun-2023,Up Day
Axis Bank,06-06-2023,968.2,951.1,970.75,951.1,14460000,1.82%,17.1,0.017979182,19.65,0.020660288,976.75,-0.00875352,-0.08,Jun-2023,Down Day
Axis Bank,05-06-2023,950.85,927.6,953.9,927.6,14520000,2.67%,23.25,0.025064683,26.30,0.028352738,968.20,-0.01791985,0.00,Jun-2023,Down Day
Axis Bank,02-06-2023,926.1,922.65,930.5,920.25,11620000,0.70%,3.45,0.003739229,10.25,0.011138278,950.85,-0.02602934,-0.20,Jun-2023,Down Day
Axis Bank,01-06-2023,919.7,922,930.95,916.05,11820000,0.53%,-2.3,-0.002494577,14.90,0.016265488,926.10,-0.00691070,0.02,Jun-2023,Down Day
Axis Bank,31-05-2023,914.85,937.35,939.9,910.2,34760000,-2.41%,-22.5,-0.024003841,29.70,0.032630191,919.70,-0.00527346,1.94,May-2023,Down Day
Axis Bank,30-05-2023,937.45,930.8,939.7,928.05,7800000,0.82%,6.65,0.007144392,11.65,0.012553203,914.85,0.02470350,-0.78,May-2023,Up Day
Axis Bank,29-05-2023,929.8,931,937.7,928.05,7130000,0.31%,-1.2,-0.001288937,9.65,0.010398147,937.45,-0.00816044,-0.09,May-2023,Down Day
Axis Bank,26-05-2023,926.95,918,927.9,915,4910000,0.64%,8.95,0.009749455,12.90,0.014098361,929.80,-0.00306518,-0.31,May-2023,Down Day
Axis Bank,25-05-2023,921.05,916.7,923.55,912.45,8150000,0.37%,4.35,0.004745282,11.10,0.01216505,926.95,-0.00636496,0.66,May-2023,Down Day
Axis Bank,24-05-2023,917.7,911.15,920.85,910.2,6250000,0.17%,6.55,0.007188718,10.65,0.011700725,921.05,-0.00363715,-0.23,May-2023,Down Day
Axis Bank,23-05-2023,916.15,917.55,922.5,912.4,8270000,-0.15%,-1.4,-0.001525802,10.10,0.011069706,917.70,-0.00168901,0.32,May-2023,Down Day
Axis Bank,22-05-2023,917.55,923,927.75,914.4,9380000,-0.70%,-5.45,-0.005904659,13.35,0.014599738,916.15,0.00152813,0.13,May-2023,Up Day
Axis Bank,19-05-2023,924.05,920.9,927,908.95,8390000,1.02%,3.15,0.003420567,18.05,0.019858078,917.55,0.00708408,-0.11,May-2023,Up Day
Axis Bank,18-05-2023,914.7,920,929.5,912.6,13610000,-0.01%,-5.3,-0.00576087,16.90,0.018518519,924.05,-0.01011850,0.62,May-2023,Down Day
Axis Bank,17-05-2023,914.8,917.7,918.9,911.25,10250000,-0.33%,-2.9,-0.003160074,7.65,0.008395062,914.70,0.00010933,-0.25,May-2023,Up Day
Axis Bank,16-05-2023,917.8,916.2,922.5,912,12570000,0.22%,1.6,0.001746344,10.50,0.011513158,914.80,0.00327941,0.23,May-2023,Up Day
Axis Bank,15-05-2023,915.8,910.65,919.5,909.15,7340000,0.57%,5.15,0.005655301,10.35,0.01138426,917.80,-0.00217912,-0.42,May-2023,Down Day
Axis Bank,12-05-2023,910.65,895.2,913.6,894,10530000,1.64%,15.45,0.017258713,19.60,0.021923937,915.80,-0.00562350,0.43,May-2023,Down Day
Axis Bank,11-05-2023,895.95,891,900,889,13820000,0.68%,4.95,0.005555556,11.00,0.012373453,910.65,-0.01614232,0.31,May-2023,Down Day
Axis Bank,10-05-2023,889.9,892,892.5,877.55,11890000,0.19%,-2.1,-0.00235426,14.95,0.017036066,895.95,-0.00675261,-0.14,May-2023,Down Day
Axis Bank,09-05-2023,888.25,882.2,890.2,880,12120000,1.12%,6.05,0.006857855,10.20,0.011590909,889.90,-0.00185414,0.02,May-2023,Down Day
Axis Bank,08-05-2023,878.45,865.3,881.4,865.3,7010000,1.52%,13.15,0.015197041,16.10,0.018606264,888.25,-0.01103293,-0.42,May-2023,Down Day
Axis Bank,05-05-2023,865.3,867.15,885,862.75,14340000,-0.08%,-1.85,-0.002133426,22.25,0.025789626,878.45,-0.01496955,1.05,May-2023,Down Day
Axis Bank,04-05-2023,865.95,860,867.15,857.5,9760000,0.71%,5.95,0.006918605,9.65,0.011253644,865.30,0.00075118,-0.32,May-2023,Up Day
Axis Bank,03-05-2023,859.85,863.85,866.85,854.05,15100000,-1.24%,-4,-0.004630434,12.80,0.014987413,865.95,-0.00704429,0.55,May-2023,Down Day
Axis Bank,02-05-2023,870.65,870,876.4,864.25,12950000,1.24%,0.65,0.000747126,12.15,0.014058432,859.85,0.01256033,-0.14,May-2023,Up Day
Axis Bank,28-04-2023,860,885.1,890.05,853.65,23000000,-2.43%,-25.1,-0.028358378,36.40,0.042640426,870.65,-0.01223224,0.78,Apr-2023,Down Day
Axis Bank,27-04-2023,881.4,888,890,877.5,15990000,-0.70%,-6.6,-0.007432432,12.50,0.014245014,860.00,0.02488372,-0.30,Apr-2023,Up Day
Axis Bank,26-04-2023,887.65,877.4,889.45,875.2,19470000,1.06%,10.25,0.011682243,14.25,0.016281993,881.40,0.00709099,0.22,Apr-2023,Up Day
Axis Bank,25-04-2023,878.35,885,895.8,874.4,36390000,-0.45%,-6.65,-0.007514124,21.40,0.024473925,887.65,-0.01047710,0.87,Apr-2023,Down Day
Axis Bank,24-04-2023,882.3,868,884.4,860.5,18200000,2.09%,14.3,0.016474654,23.90,0.02777455,878.35,0.00449707,-0.50,Apr-2023,Up Day
Axis Bank,21-04-2023,864.2,870.8,873.85,857.5,15520000,-0.52%,-6.6,-0.007579237,16.35,0.019067055,882.30,-0.02051456,-0.15,Apr-2023,Down Day
Axis Bank,20-04-2023,868.75,874.8,875.6,864.15,19440000,-0.53%,-6.05,-0.006915866,11.45,0.013250014,864.20,0.00526498,0.25,Apr-2023,Up Day
Axis Bank,19-04-2023,873.4,865,874.5,862.55,23490000,1.16%,8.4,0.009710983,11.95,0.013854269,868.75,0.00535252,0.21,Apr-2023,Up Day
Axis Bank,18-04-2023,863.35,865.35,872,857.1,17240000,-0.14%,-2,-0.002311204,14.90,0.017384203,873.40,-0.01150676,-0.27,Apr-2023,Down Day
Axis Bank,17-04-2023,864.55,882,882,861,22580000,0.02%,-17.45,-0.01978458,21.00,0.024390244,863.35,0.00138993,0.31,Apr-2023,Up Day
Axis Bank,13-04-2023,864.35,853.65,867.7,845,23930000,1.56%,10.7,0.012534411,22.70,0.026863905,864.55,-0.00023133,0.06,Apr-2023,Down Day
Axis Bank,12-04-2023,851.05,854.9,856.65,846.65,13480000,-0.26%,-3.85,-0.004503451,10.00,0.011811256,864.35,-0.01538729,-0.44,Apr-2023,Down Day
Axis Bank,11-04-2023,853.3,848.25,855.7,844.05,23930000,0.70%,5.05,0.005953434,11.65,0.0138025,851.05,0.00264379,0.78,Apr-2023,Up Day
Axis Bank,10-04-2023,847.35,854.8,854.95,843.95,15660000,-0.54%,-7.45,-0.008715489,11.00,0.013033948,853.30,-0.00697293,-0.35,Apr-2023,Down Day
Axis Bank,06-04-2023,851.95,861.8,863.25,849,19680000,-0.99%,-9.85,-0.011429566,14.25,0.016784452,847.35,0.00542869,0.26,Apr-2023,Up Day
Axis Bank,05-04-2023,860.5,871,871,857,11890000,-0.47%,-10.5,-0.012055109,14.00,0.016336056,851.95,0.01003580,-0.40,Apr-2023,Up Day
Axis Bank,03-04-2023,864.6,864,866.8,856.45,13270000,0.71%,0.6,0.000694444,10.35,0.012084769,860.50,0.00476467,0.12,Apr-2023,Up Day
